SPRING-x	SPRING-y	Annotation
-988.927	-1008.402	Baso
2428.815	-69.321	Monocyte
419.503	155.934	Undifferentiated
-54.879	581.471	Undifferentiated
852.725	-1702.705	Neutrophil
-1066.519	-1601.608	Baso
2229.428	-413.78	Monocyte
1988.018	-157.913	Monocyte
2540.722	-860.76	Undifferentiated
-874.557	-2036.711	Baso
434.98	-780.056	Undifferentiated
1658.257	-2015.78	Neutrophil
-1096.55	-1665.203	Baso
283.29	-303.234	Undifferentiated
544.045	-839.791	Undifferentiated
451.134	50.836	Undifferentiated
1322.687	-144.847	Undifferentiated
-611.378	-264.027	Undifferentiated
464.143	-317.058	Undifferentiated
1831.372	-202.655	Monocyte
367.21	-192.411	Undifferentiated
2426.076	-1117.831	Undifferentiated
-445.497	199.375	Undifferentiated
368.42	177.701	Undifferentiated
2030.073	-346.24	Monocyte
624.35	19.589	Undifferentiated
585.452	-1333.43	Neutrophil
2542.008	-519.101	Undifferentiated
1268.5	-289.532	Undifferentiated
2597.343	-125.726	Monocyte
-788.507	-651.86	Baso
2891.148	372.063	Monocyte
1141.66	-55.596	Undifferentiated
1394.594	985.025	Undifferentiated
1439.981	-148.379	Monocyte
635.15	112.078	Undifferentiated
339.045	87.083	Undifferentiated
777.749	-1599.091	Neutrophil
572.852	-1097.499	Neutrophil
845.707	-1802.21	Neutrophil
483.508	526.291	Undifferentiated
-1604.543	-869.846	Mast
385.269	-216.284	Undifferentiated
2267.689	48.689	Monocyte
2809.345	290.221	Monocyte
35.348	164.934	Undifferentiated
561.18	-965.667	Neutrophil
2573.533	94.654	Monocyte
2424.045	-223.871	Monocyte
2738.882	174.547	Monocyte
-1072.496	-1813.275	Baso
-1006.909	-1897.632	Baso
282.015	211.992	Undifferentiated
-681.794	-396.437	Undifferentiated
307.266	51.623	Undifferentiated
60.836	194.922	Undifferentiated
539.197	-968.943	Neutrophil
1368.854	-260.783	Monocyte
972.407	-60.241	Undifferentiated
1398.899	-231.657	Monocyte
2418.104	-156.796	Monocyte
385.081	-620.894	Undifferentiated
2736.137	190.84	Monocyte
279.571	61.882	Undifferentiated
304.02	-287.032	Undifferentiated
-798.098	404.935	Undifferentiated
483.128	-1038.699	Neutrophil
2911.551	477.801	Monocyte
-115.857	-126.518	Undifferentiated
1813.26	147.418	Undifferentiated
-688.807	86.631	Undifferentiated
-891.309	-1117.776	Baso
393.019	263.679	Undifferentiated
2173.575	-525.998	Undifferentiated
519.863	-1206.542	Neutrophil
127.987	-213.127	Undifferentiated
-867.191	-1911.277	Baso
396.771	-100.76	Undifferentiated
295.832	-485.42	Undifferentiated
2902.26	290.123	Monocyte
278.087	-795.908	Undifferentiated
1408.403	-2027.074	Neutrophil
2618.231	-108.509	Monocyte
1845.742	-182.518	Monocyte
321.933	417.053	Undifferentiated
1786.253	-326.341	Monocyte
333.446	-609.9	Undifferentiated
259.286	-349.583	Undifferentiated
1928.043	-327.331	Monocyte
91.352	402.395	Undifferentiated
276.819	-234.888	Undifferentiated
426.637	-911.965	Undifferentiated
121.22	168.524	Undifferentiated
422.011	131.041	Undifferentiated
889.799	1557.163	Lymphoid
-1267.369	503.35	Undifferentiated
2700.854	126.018	Monocyte
2692.178	270.042	Monocyte
585.399	-1312.545	Neutrophil
2704.383	317.141	Monocyte
489.123	-1102.676	Neutrophil
222.368	-227.258	Undifferentiated
-846.056	-590.134	Undifferentiated
292.188	-843.526	Undifferentiated
1906.841	-490.132	Monocyte
-120.95	-325.064	Undifferentiated
1653.119	1308.068	Ccr7_DC
1009.713	-110.724	Undifferentiated
541.472	-411.594	Undifferentiated
433.366	95.416	Undifferentiated
195.755	-573.398	Undifferentiated
650.366	-876.89	Neutrophil
1526.662	-519.262	Undifferentiated
2656.756	4.141	Monocyte
14.822	276.985	Undifferentiated
390.717	-537.311	Undifferentiated
539.685	-865.269	Undifferentiated
-218.384	838.033	Undifferentiated
1579.751	-339.885	Monocyte
651.449	1403.335	Undifferentiated
1523.545	-2191.588	Neutrophil
2561.075	245.903	Monocyte
2832.736	128.604	Monocyte
1650.336	-234.962	Monocyte
-1075.678	-1412.988	Baso
419.525	114.557	Undifferentiated
102.169	444.563	Undifferentiated
1845.403	-178.32	Monocyte
1128.6	-202.251	Undifferentiated
-1000.38	-71.008	Undifferentiated
326.103	-659.501	Undifferentiated
646.784	-1424.272	Neutrophil
190.732	200.202	Undifferentiated
-482.248	-93.623	Undifferentiated
442.781	-82.178	Undifferentiated
2442.848	-414.492	Monocyte
405.143	-564.719	Undifferentiated
-1078.331	-1844.013	Baso
283.659	-755.523	Undifferentiated
-1106.02	492.077	Undifferentiated
-223.035	936.697	Undifferentiated
2084.764	-2133.953	Neutrophil
2759.695	116.394	Monocyte
-1061.214	-1933.654	Baso
425.294	865.201	Undifferentiated
604.539	-819.197	Undifferentiated
-200.726	21.882	Undifferentiated
566.416	-521.277	Undifferentiated
420.577	-454.167	Undifferentiated
-704.017	-456.672	Undifferentiated
2305.908	-465.249	Monocyte
-930.467	427.016	Undifferentiated
552.927	-788.521	Undifferentiated
675.399	-1525.332	Neutrophil
1600.988	-2169.497	Neutrophil
1274.95	-2123.112	Neutrophil
-1056.915	-1912.455	Baso
-1070.914	-1651.313	Baso
2527.451	-236.899	Monocyte
2530.945	54.712	Monocyte
440.041	571.984	Undifferentiated
227.31	543.538	Undifferentiated
1490.094	-2229.898	Neutrophil
2132.917	-285.636	Monocyte
2693.448	121.783	Monocyte
164.54	324.918	Undifferentiated
235.654	106.985	Undifferentiated
2093.316	-279.586	Monocyte
561.75	-1327.308	Neutrophil
919.171	-182.816	Undifferentiated
-1042.973	-1332.415	Baso
66.916	427.997	Undifferentiated
2971.509	320.071	Monocyte
-1019.409	205.169	Undifferentiated
785.206	235.86	Undifferentiated
1318.24	-2005.444	Neutrophil
2537.981	-179.52	Monocyte
1006.951	-141.295	Undifferentiated
-81.913	506.234	Undifferentiated
669.547	-466.916	Undifferentiated
2693.782	375.266	Monocyte
-298.015	738.616	Undifferentiated
-28.816	672.006	Undifferentiated
679.219	-634.903	Undifferentiated
470.642	-136.803	Undifferentiated
-911.668	-802.718	Baso
-991.096	-1156.283	Baso
442.574	-727.975	Undifferentiated
400.931	-380.388	Undifferentiated
443.499	-185.324	Undifferentiated
2250.62	-190.573	Monocyte
2528.876	141.285	Monocyte
1136.525	-1973.646	Neutrophil
2617.974	-180.838	Monocyte
440.485	-899.271	Undifferentiated
2097.382	-390.033	Monocyte
2693.416	271.825	Monocyte
2473.804	-194.37	Monocyte
-1107.333	-1708.94	Baso
632.322	1271.398	Undifferentiated
-585.434	-376.152	Undifferentiated
-1308.345	-588.404	Mast
184.703	241.083	Undifferentiated
543.655	-971.616	Neutrophil
502.913	-1125.274	Neutrophil
652.921	-143.648	Undifferentiated
-938.28	-819.451	Baso
181.137	130.468	Undifferentiated
2225.939	-295.572	Monocyte
1346.375	-211.703	Undifferentiated
1333.98	-2132.817	Neutrophil
2196.09	-392.498	Monocyte
2580.956	-473.298	Undifferentiated
732.337	-1559.45	Neutrophil
1161.202	1339.97	pDC
-990.178	-1858.118	Baso
-833.386	-2101.078	Baso
1381.196	-2188.915	Neutrophil
-212.156	778.956	Undifferentiated
-975.904	-1855.761	Baso
-1020.571	-1991.004	Baso
-995.313	480.302	Undifferentiated
465.783	-147.661	Undifferentiated
404.447	131.944	Undifferentiated
-141.231	737.206	Undifferentiated
-844.259	-768.004	Baso
-342.687	473.98	Undifferentiated
-1047.112	-1342.002	Baso
1853.844	-280.149	Monocyte
2783.831	147.949	Monocyte
-1325.427	534.539	Meg
188.944	241.241	Undifferentiated
1733.409	651.297	Undifferentiated
339.095	95.282	Undifferentiated
2598.614	-89.414	Monocyte
-1040.097	-1727.07	Baso
557.888	-124.374	Undifferentiated
-870.514	-472.656	Undifferentiated
494.829	273.667	Undifferentiated
-859.577	-768.646	Baso
-191.361	218.828	Undifferentiated
1187.77	-2002.396	Neutrophil
467.218	-72.685	Undifferentiated
1165.955	-329.709	Undifferentiated
1428.828	-270.42	Monocyte
-1715.056	649.158	Meg
548.183	-867.836	Undifferentiated
304.626	-890.366	Undifferentiated
-14.842	459.209	Undifferentiated
-111.916	788.094	Undifferentiated
480.603	-211.136	Undifferentiated
1287.507	-2053.727	Neutrophil
209.785	321.148	Undifferentiated
2895.672	289.657	Monocyte
1864.444	-290.614	Monocyte
-874.551	-1866.81	Baso
1776.366	-205.547	Monocyte
529.27	-922.5	Neutrophil
407.806	97.685	Undifferentiated
2364.164	-314.532	Monocyte
2218.779	-103.986	Monocyte
381.895	75.434	Undifferentiated
401.303	-939.085	Neutrophil
1505.706	-120.392	Monocyte
911.587	-1856.628	Neutrophil
1815.939	-357.274	Monocyte
-1758.412	-969.617	Mast
-1075.746	-1419.75	Baso
638.451	-647.816	Undifferentiated
2878.804	262.141	Monocyte
2093.187	-1068.233	Undifferentiated
235.787	273.778	Undifferentiated
180.917	16.223	Undifferentiated
969.882	596.836	Undifferentiated
443.724	-1190.961	Neutrophil
2744.053	-78.996	Monocyte
2293.944	-101.216	Monocyte
-249.788	-188.441	Undifferentiated
2709.084	-1752.554	Neutrophil
924.629	-1862.7	Neutrophil
-887.124	-764.023	Baso
551.294	-868.367	Undifferentiated
749.423	-178.82	Undifferentiated
495.221	-545.06	Undifferentiated
1198.668	-310.492	Undifferentiated
477.63	54.414	Undifferentiated
-1708.452	-931.506	Mast
537.141	-876.781	Undifferentiated
-426.58	69.974	Undifferentiated
2618.468	237.295	Monocyte
386.193	411.368	Undifferentiated
481.742	-163.796	Undifferentiated
2853.066	365.567	Monocyte
1641.7	-292.174	Monocyte
2190.201	-349.16	Monocyte
220.766	-460.808	Undifferentiated
-1431.151	504.204	Meg
2523.873	-570.661	Monocyte
-1022.686	-1902.52	Baso
28.245	656.153	Undifferentiated
728.968	-213.005	Undifferentiated
338.488	-773.41	Undifferentiated
389.396	-723.089	Undifferentiated
2298.915	-365.986	Monocyte
-354.136	588.724	Undifferentiated
1739.411	-155.808	Monocyte
2962.821	817.122	Undifferentiated
23.814	402.503	Undifferentiated
411.665	-0.058	Undifferentiated
1921.415	-413.831	Monocyte
2563.333	-465.024	Undifferentiated
601.382	-1370.0	Neutrophil
991.803	-163.898	Undifferentiated
2399.446	-41.256	Monocyte
1720.524	-2170.276	Neutrophil
419.291	-662.805	Undifferentiated
2659.162	-388.619	Monocyte
485.113	-723.249	Undifferentiated
2312.524	-276.871	Monocyte
-1090.947	-1560.669	Baso
498.948	-1226.763	Neutrophil
147.466	104.175	Undifferentiated
1585.207	734.165	Undifferentiated
58.396	539.043	Undifferentiated
-919.8	-873.053	Baso
2361.064	-302.635	Monocyte
-1037.982	-1178.041	Baso
2479.423	-343.635	Monocyte
46.283	519.272	Undifferentiated
621.82	-1012.71	Neutrophil
821.516	-1.552	Undifferentiated
-49.815	462.476	Undifferentiated
1160.547	1212.25	Undifferentiated
1424.606	-150.396	Monocyte
2150.032	62.702	Monocyte
467.796	326.543	Undifferentiated
3000.581	309.622	Monocyte
3.66	412.335	Undifferentiated
2558.714	-131.484	Monocyte
2534.253	-510.944	Undifferentiated
480.738	-344.109	Undifferentiated
1888.435	-316.543	Monocyte
458.697	-169.831	Undifferentiated
-192.877	838.47	Undifferentiated
2259.115	-364.613	Monocyte
330.864	335.102	Undifferentiated
2248.015	-501.697	Monocyte
-849.005	-673.463	Baso
2637.312	-118.293	Monocyte
1912.406	-272.127	Monocyte
2325.037	-1282.786	Undifferentiated
2333.79	-2018.697	Neutrophil
-1014.668	440.218	Undifferentiated
2175.561	-128.291	Monocyte
-820.269	-547.927	Undifferentiated
2534.676	-467.782	Monocyte
1152.525	35.455	Undifferentiated
-1841.114	-963.798	Mast
394.134	-89.288	Undifferentiated
365.181	-109.296	Undifferentiated
2261.631	-162.582	Monocyte
2169.411	144.086	Undifferentiated
398.261	-1092.632	Neutrophil
740.311	-1595.918	Neutrophil
1390.561	-414.251	Monocyte
454.849	-735.554	Undifferentiated
2545.882	35.302	Monocyte
-1036.998	-110.474	Undifferentiated
1861.111	-254.534	Monocyte
325.746	-144.208	Undifferentiated
1465.028	-197.248	Monocyte
-703.177	-603.943	Undifferentiated
-779.13	-614.648	Baso
-1028.695	-1158.104	Baso
2095.941	-2107.555	Neutrophil
1385.619	777.923	Undifferentiated
403.603	-129.526	Undifferentiated
1173.64	-233.233	Undifferentiated
330.005	270.025	Undifferentiated
2616.884	189.901	Monocyte
633.875	-1454.498	Neutrophil
308.927	-263.646	Undifferentiated
251.0	-729.358	Undifferentiated
924.198	-10.619	Undifferentiated
544.708	77.816	Undifferentiated
-812.471	-678.102	Baso
2052.024	50.018	Monocyte
1616.579	1279.792	Ccr7_DC
950.707	-1892.622	Neutrophil
-56.932	646.973	Undifferentiated
712.321	263.27	Undifferentiated
506.277	-609.149	Undifferentiated
516.826	-618.002	Undifferentiated
-92.726	786.073	Undifferentiated
1484.311	-172.015	Monocyte
-44.837	662.691	Undifferentiated
-1057.2	-1402.591	Baso
581.839	-374.721	Undifferentiated
-1068.319	330.701	Undifferentiated
1913.363	-453.639	Monocyte
26.44	489.572	Undifferentiated
1525.227	-188.08	Monocyte
2861.445	209.892	Monocyte
-678.811	-356.712	Undifferentiated
-906.258	-846.798	Baso
2468.314	-168.958	Monocyte
2374.129	-324.663	Monocyte
1590.396	-1862.745	Undifferentiated
856.948	-1555.836	Neutrophil
506.961	-766.362	Undifferentiated
512.433	-641.472	Undifferentiated
1791.825	-284.015	Monocyte
2946.495	301.906	Monocyte
380.597	-715.403	Undifferentiated
222.375	-257.484	Undifferentiated
288.057	-33.378	Undifferentiated
2700.199	332.892	Monocyte
-697.077	-417.366	Undifferentiated
3011.568	256.028	Monocyte
-876.585	-684.02	Baso
-1118.423	288.686	Undifferentiated
569.972	-624.645	Undifferentiated
2589.404	-488.559	Undifferentiated
398.284	-140.436	Undifferentiated
2126.35	-157.961	Monocyte
2386.319	-253.069	Monocyte
1558.281	-382.656	Monocyte
-122.114	790.997	Undifferentiated
474.489	-221.752	Undifferentiated
373.952	323.689	Undifferentiated
578.478	-790.689	Undifferentiated
-183.384	-217.92	Undifferentiated
-773.553	-585.296	Undifferentiated
-975.061	434.36	Undifferentiated
355.641	-898.452	Undifferentiated
322.961	-399.456	Undifferentiated
1669.228	-312.467	Monocyte
2380.422	-188.023	Monocyte
-1073.984	386.046	Undifferentiated
-1048.43	-1682.574	Baso
570.919	-210.461	Undifferentiated
2982.628	318.451	Monocyte
-978.016	-2080.066	Baso
836.556	1481.438	Lymphoid
794.152	234.728	Undifferentiated
-792.812	-1259.373	Eos
150.475	-483.542	Undifferentiated
2727.18	138.486	Monocyte
657.168	-438.119	Undifferentiated
-809.187	-402.597	Undifferentiated
416.129	-873.427	Undifferentiated
-773.795	437.486	Undifferentiated
1515.28	-213.006	Monocyte
651.169	424.06	Undifferentiated
1760.222	-179.981	Monocyte
2361.078	-494.104	Monocyte
20.173	773.417	Undifferentiated
2592.76	102.488	Monocyte
-66.403	845.789	Undifferentiated
-1061.132	-1404.192	Baso
574.141	-1048.538	Neutrophil
2525.902	-311.807	Monocyte
-1048.716	-1260.614	Baso
2751.462	-75.894	Monocyte
121.263	121.65	Undifferentiated
565.803	-1118.585	Neutrophil
-795.61	-581.519	Baso
810.287	-1791.261	Neutrophil
489.421	-929.839	Neutrophil
504.912	-941.38	Neutrophil
473.76	-1165.608	Neutrophil
-770.397	-378.972	Undifferentiated
281.426	-560.746	Undifferentiated
-717.329	-383.806	Undifferentiated
146.883	416.203	Undifferentiated
-1032.545	200.339	Undifferentiated
451.81	-303.102	Undifferentiated
267.69	66.224	Undifferentiated
55.012	626.222	Undifferentiated
-32.305	352.354	Undifferentiated
-292.401	37.245	Undifferentiated
352.063	-96.846	Undifferentiated
1858.666	-342.037	Monocyte
684.85	-1422.811	Neutrophil
1115.492	-2071.65	Neutrophil
1617.271	-155.909	Monocyte
-916.491	-2047.907	Baso
2837.393	385.038	Monocyte
2495.875	-269.934	Monocyte
1797.911	-180.582	Monocyte
585.905	-1045.838	Neutrophil
663.589	317.253	Undifferentiated
13.068	432.857	Undifferentiated
176.5	515.092	Undifferentiated
-1170.169	460.801	Undifferentiated
2190.976	-963.977	Undifferentiated
-1129.662	497.215	Undifferentiated
194.496	508.658	Undifferentiated
347.416	232.153	Undifferentiated
383.837	-282.408	Undifferentiated
-133.482	878.928	Undifferentiated
-856.243	-642.03	Undifferentiated
-54.967	682.842	Undifferentiated
-1871.231	-999.602	Mast
2588.752	160.971	Monocyte
-895.581	-708.481	Baso
2053.472	-296.434	Monocyte
529.821	-707.543	Undifferentiated
1713.425	-795.559	Undifferentiated
-507.987	-37.404	Undifferentiated
-820.547	-705.169	Baso
1460.571	-598.005	Undifferentiated
429.036	176.828	Undifferentiated
819.047	-1533.101	Neutrophil
2997.067	403.028	Monocyte
-178.853	-234.16	Undifferentiated
1873.307	-337.732	Monocyte
-968.097	-1021.695	Baso
289.3	-123.489	Undifferentiated
2569.08	38.583	Monocyte
1554.189	-2084.619	Neutrophil
401.08	-669.61	Undifferentiated
-763.271	-587.22	Undifferentiated
317.413	-874.327	Undifferentiated
-1052.089	-1295.075	Baso
881.229	-1746.679	Neutrophil
2042.469	-352.012	Monocyte
1847.879	-233.149	Monocyte
1813.518	-139.664	Monocyte
-1026.222	-1832.224	Baso
544.143	521.149	Undifferentiated
1454.343	-456.048	Monocyte
2386.411	-417.543	Monocyte
274.945	-771.24	Undifferentiated
-885.974	-824.396	Baso
356.671	-885.315	Undifferentiated
1444.749	-227.244	Monocyte
-1006.721	-1077.245	Baso
2403.443	-27.44	Monocyte
299.474	-554.702	Undifferentiated
2453.5	-328.777	Monocyte
863.579	1654.441	Lymphoid
1120.82	1275.296	pDC
439.188	-317.004	Undifferentiated
974.504	-1920.371	Neutrophil
-1702.704	-950.585	Mast
1629.306	-2177.93	Neutrophil
1171.348	-1955.834	Neutrophil
110.508	232.657	Undifferentiated
553.679	-1046.175	Neutrophil
304.663	-16.65	Undifferentiated
892.72	127.904	Undifferentiated
1467.146	-185.175	Monocyte
506.254	-603.889	Undifferentiated
-49.518	577.825	Undifferentiated
401.754	158.969	Undifferentiated
376.535	-476.705	Undifferentiated
-59.839	-334.172	Undifferentiated
726.6	-1458.149	Neutrophil
-1521.718	563.955	Meg
22.66	529.111	Undifferentiated
-1091.013	375.134	Undifferentiated
453.394	-341.14	Undifferentiated
1205.966	-511.731	Undifferentiated
-818.415	-2080.846	Baso
1534.199	-428.337	Monocyte
1210.641	-124.774	Undifferentiated
-552.621	-303.009	Undifferentiated
1315.649	1498.72	pDC
-531.644	-224.325	Undifferentiated
1616.733	-402.641	Monocyte
621.864	-695.616	Undifferentiated
-767.314	-606.863	Undifferentiated
510.055	-48.211	Undifferentiated
-1037.714	378.08	Undifferentiated
2867.259	213.738	Monocyte
-1353.227	-678.626	Mast
1430.729	-237.817	Monocyte
-934.798	-928.063	Baso
-1038.229	-1240.489	Baso
2577.247	-317.116	Monocyte
-766.925	-589.122	Undifferentiated
2461.465	-404.998	Monocyte
-1093.101	-1742.925	Baso
2379.651	-314.188	Monocyte
1810.169	-2159.809	Neutrophil
-1179.359	335.32	Undifferentiated
993.518	-271.514	Undifferentiated
-1098.499	-1897.781	Baso
2910.056	143.561	Monocyte
-1057.747	-1995.56	Baso
-894.09	-2143.294	Baso
-953.175	-989.606	Baso
1048.172	-191.149	Undifferentiated
333.398	156.575	Undifferentiated
340.139	-932.743	Neutrophil
786.809	102.905	Undifferentiated
68.951	603.507	Undifferentiated
1591.142	-2207.861	Neutrophil
-168.079	780.789	Undifferentiated
2280.777	11.778	Monocyte
2933.536	334.864	Monocyte
2491.544	-569.516	Undifferentiated
2885.291	421.136	Monocyte
2076.247	-2064.337	Neutrophil
535.777	-1304.379	Neutrophil
2421.606	235.546	Monocyte
395.351	170.591	Undifferentiated
397.378	237.087	Undifferentiated
2546.125	-190.455	Monocyte
-1051.6	-1336.155	Baso
630.724	-170.001	Undifferentiated
-1046.395	-1956.779	Baso
584.485	-880.12	Undifferentiated
592.111	-1141.43	Neutrophil
360.16	-584.735	Undifferentiated
462.791	-103.197	Undifferentiated
205.767	228.958	Undifferentiated
148.662	-175.065	Undifferentiated
465.156	-177.199	Undifferentiated
611.955	-1381.817	Neutrophil
76.045	250.651	Undifferentiated
387.906	336.029	Undifferentiated
1606.117	-2200.584	Neutrophil
2055.202	-242.147	Monocyte
-528.483	-1613.992	Eos
2665.009	256.817	Monocyte
1760.503	-112.7	Monocyte
2525.743	-150.274	Monocyte
-1025.99	-464.373	Undifferentiated
740.062	-1559.572	Neutrophil
640.499	-1498.604	Neutrophil
-738.303	444.376	Undifferentiated
2360.114	-297.213	Monocyte
424.873	-224.432	Undifferentiated
467.478	-867.584	Undifferentiated
458.512	-723.59	Undifferentiated
213.558	455.035	Undifferentiated
-957.599	-1529.116	Baso
-1187.75	500.12	Undifferentiated
2173.04	-258.02	Monocyte
775.527	-1618.659	Neutrophil
2542.102	84.341	Monocyte
2425.457	-91.65	Monocyte
366.657	-332.852	Undifferentiated
-528.007	207.727	Undifferentiated
830.272	-1829.761	Neutrophil
-810.852	385.139	Undifferentiated
1521.32	-2152.461	Neutrophil
384.813	-1085.618	Neutrophil
-1060.296	-1909.949	Baso
2884.241	293.0	Monocyte
1005.111	-111.851	Undifferentiated
773.289	-1710.777	Neutrophil
932.889	-167.673	Undifferentiated
-1107.37	-1743.773	Baso
289.314	366.653	Undifferentiated
-991.839	-1096.074	Baso
